Ward_ID,Year,Month,Actual_Cases,Linear Regression,GBM,Random Forest,XGBoost,MLP
189,2021,4,10.0,11.69,11.4,11.49,10.69,11.22
189,2021,5,18.0,24.94,21.8,21.35,20.54,21.64
189,2021,6,32.0,35.37,34.42,29.71,34.23,35.95
189,2021,7,45.0,47.56,50.99,49.12,50.57,47.25
189,2021,8,45.0,38.93,38.71,38.59,38.03,38.74
189,2021,9,49.0,49.44,46.95,46.33,47.69,46.84
189,2021,10,49.0,47.12,49.98,49.95,50.36,49.19
189,2021,11,18.0,21.94,24.04,27.31,24.56,24.23
189,2021,12,20.0,19.57,18.91,19.16,20.7,18.89
189,2022,1,16.0,7.7,8.05,6.91,7.35,9.14
189,2022,2,7.0,6.18,7.63,8.26,7.76,8.1
189,2022,3,21.0,20.44,18.84,15.88,18.72,19.85
189,2022,4,20.0,12.16,11.98,13.31,12.08,12.82
189,2022,5,13.0,19.84,19.3,20.77,19.1,18.77
189,2022,6,33.0,32.73,29.66,35.0,34.14,35.49
189,2022,7,34.0,33.9,40.95,41.68,38.48,34.19
189,2022,8,61.0,62.68,59.66,58.15,59.77,63.28
189,2022,9,73.0,68.85,66.65,69.28,68.49,68.51
189,2022,10,42.0,43.04,46.06,46.21,46.78,47.88
189,2022,11,28.0,27.69,24.03,26.26,26.0,28.76
189,2022,12,17.0,15.45,16.04,16.72,16.57,15.31
189,2023,1,13.0,15.84,15.47,15.72,16.03,15.85
189,2023,2,9.0,8.85,9.84,10.18,10.21,9.91
189,2023,3,16.0,12.81,11.4,10.57,10.87,14.01
189,2023,4,24.0,17.01,15.96,16.15,16.02,16.97
189,2023,5,22.0,25.67,24.38,24.48,24.0,24.11
189,2023,6,37.0,41.05,39.54,41.09,40.29,42.28
189,2023,7,44.0,40.21,41.06,38.92,40.27,42.0
189,2023,8,39.0,43.34,44.05,42.17,43.73,43.83
189,2023,9,42.0,39.17,34.93,33.58,36.13,40.12
189,2023,10,25.0,26.84,27.24,27.28,27.46,26.61
189,2023,11,32.0,30.35,30.41,28.1,29.59,31.21
189,2023,12,28.0,26.76,24.19,23.22,23.77,22.35
190,2021,3,27.0,22.14,21.76,19.35,22.58,21.56
190,2021,4,21.0,14.85,14.72,14.47,15.3,16.08
190,2021,5,30.0,32.03,30.74,29.82,30.46,31.47
190,2021,6,35.0,38.72,36.25,38.21,37.0,39.42
190,2021,7,63.0,63.25,62.97,61.68,63.95,64.59
190,2021,8,62.0,59.91,62.9,61.26,62.85,60.62
190,2021,9,61.0,59.03,56.59,57.29,56.26,56.14
190,2021,10,50.0,52.37,52.66,47.97,51.9,53.74
190,2021,11,11.0,18.93,22.26,26.03,23.26,21.49
190,2021,12,21.0,22.84,18.72,20.88,20.54,23.15
190,2022,1,24.0,20.72,22.35,23.2,21.14,20.14
190,2022,2,11.0,4.24,5.2,6.47,6.32,6.52
190,2022,3,22.0,25.39,22.28,21.63,22.51,24.31
190,2022,4,28.0,23.88,23.0,22.89,23.4,22.87
190,2022,5,24.0,25.92,24.49,25.72,24.68,26.3
190,2022,6,45.0,44.04,43.17,39.72,43.93,44.37
190,2022,7,46.0,45.17,38.51,43.37,40.58,44.51
190,2022,8,23.0,30.96,30.52,28.87,28.67,29.28
190,2022,9,55.0,65.22,64.74,61.17,64.43,63.31
190,2022,10,46.0,42.39,43.11,47.92,44.0,41.77
190,2022,11,33.0,35.96,37.75,36.85,38.14,37.76
190,2022,12,21.0,31.14,29.87,30.67,28.96,28.38
190,2023,1,20.0,13.29,13.46,12.97,13.13,14.85
190,2023,2,13.0,10.91,12.73,13.73,12.59,13.09
190,2023,3,20.0,12.45,11.77,8.68,11.7,14.06
190,2023,4,0.0,2.08,3.85,6.4,4.93,4.36
190,2023,5,4.0,12.01,13.7,13.7,13.97,11.74
190,2023,6,34.0,28.47,28.24,28.58,27.92,27.21
190,2023,7,50.0,45.43,44.99,45.35,43.69,44.93
190,2023,8,31.0,37.32,33.15,38.27,33.66,36.3
190,2023,9,42.0,45.57,44.59,47.96,44.85,43.58
190,2023,10,63.0,57.57,62.87,62.6,60.61,58.92
190,2023,11,37.0,32.85,34.33,35.63,34.07,33.02
190,2023,12,25.0,31.73,28.1,29.48,28.7,30.7
191,2021,3,35.0,29.16,27.37,23.84,27.61,27.99
191,2021,4,10.0,6.64,9.28,9.92,7.98,6.85
191,2021,5,36.0,36.16,32.8,31.57,33.89,34.34
191,2021,6,56.0,51.1,51.12,49.64,49.02,52.54
191,2021,7,78.0,70.03,72.37,69.96,71.91,72.0
191,2021,8,67.0,60.62,62.54,61.53,62.39,59.46
191,2021,9,83.0,80.66,81.8,76.89,81.54,79.84
191,2021,10,49.0,46.14,48.34,48.38,49.28,47.37
191,2021,11,48.0,53.33,53.6,52.6,54.47,53.49
191,2021,12,33.0,34.98,35.29,34.67,34.5,33.26
191,2022,1,18.0,18.19,19.57,22.19,19.77,19.39
191,2022,2,22.0,25.48,26.26,24.08,25.47,26.41
191,2022,3,13.0,18.68,19.37,19.63,18.55,17.55
191,2022,4,34.0,30.6,30.0,28.31,29.49,29.98
191,2022,5,9.0,5.49,8.21,10.34,7.09,5.74
191,2022,6,66.0,67.92,75.48,71.02,74.43,71.67
191,2022,7,73.0,76.7,69.73,82.29,66.62,82.11
191,2022,8,55.0,53.43,54.11,52.22,53.12,51.46
191,2022,9,83.0,85.41,85.28,85.47,87.03,86.26
191,2022,10,59.0,64.46,58.44,64.58,58.69,65.28
191,2022,11,46.0,45.87,47.19,45.62,47.21,47.04
191,2022,12,30.0,37.76,34.48,35.64,34.49,34.26
191,2023,1,20.0,18.43,17.65,16.78,18.67,17.95
191,2023,2,2.0,6.17,9.66,10.08,9.4,6.76
191,2023,3,8.0,16.86,18.67,18.42,18.75,19.0
191,2023,4,26.0,16.41,16.79,16.36,16.36,15.71
191,2023,5,33.0,30.81,28.9,31.11,28.61,29.43
191,2023,6,63.0,60.86,58.73,55.93,57.39,63.61
191,2023,7,78.0,72.25,74.18,74.0,72.26,73.88
191,2023,8,61.0,62.32,63.7,65.58,63.85,61.91
191,2023,9,66.0,67.75,67.02,69.02,67.85,65.25
191,2023,10,76.0,67.35,64.88,67.28,67.91,69.76
191,2023,11,56.0,61.64,61.03,62.63,63.09,64.68
191,2023,12,25.0,33.55,29.98,29.5,29.88,29.32
192,2021,3,2.0,6.0,5.08,6.07,4.89,5.83
192,2021,4,17.0,15.16,15.41,15.2,15.51,15.5
192,2021,5,8.0,8.24,6.05,9.62,6.68,7.46
192,2021,6,41.0,37.52,37.84,35.84,36.77,40.41
192,2021,7,63.0,50.11,51.93,51.32,52.04,51.18
192,2021,8,38.0,41.42,43.87,44.52,44.06,41.18
192,2021,9,48.0,55.89,52.15,50.11,51.96,55.05
192,2021,10,54.0,50.04,51.32,50.74,51.83,51.17
192,2021,11,37.0,28.61,28.21,28.15,29.13,29.18
192,2021,12,14.0,19.77,19.14,19.05,18.45,17.81
192,2022,1,15.0,16.19,18.08,17.13,17.73,15.99
192,2022,2,3.0,0.53,2.69,4.53,2.09,3.58
192,2022,3,8.0,7.62,9.87,8.46,10.36,8.74
192,2022,4,22.0,12.21,13.2,13.03,11.94,13.2
192,2022,5,16.0,24.35,19.93,21.03,18.48,20.19
192,2022,6,41.0,41.74,41.47,38.38,40.99,44.18
192,2022,7,35.0,35.61,31.81,35.72,31.38,33.6
192,2022,8,41.0,49.3,40.38,42.23,38.75,46.29
192,2022,9,49.0,49.34,48.44,48.5,48.08,48.98
192,2022,10,44.0,39.7,38.56,39.5,39.31,40.06
192,2022,11,32.0,34.97,33.5,34.46,33.65,35.96
192,2022,12,18.0,19.48,18.37,19.7,17.14,17.08
192,2023,1,14.0,11.59,12.94,13.0,12.04,13.26
192,2023,2,0.0,1.04,4.23,4.69,2.61,3.87
192,2023,3,10.0,13.38,13.56,14.02,12.68,14.07
192,2023,4,8.0,3.04,4.49,6.09,3.94,4.42
192,2023,5,15.0,12.5,11.6,11.92,10.99,12.98
192,2023,6,17.0,25.68,21.46,21.55,20.64,21.07
192,2023,7,46.0,42.93,46.01,43.62,45.03,46.3
192,2023,8,31.0,29.95,31.49,35.5,30.49,29.7
192,2023,9,40.0,43.68,41.45,38.53,40.7,43.57
192,2023,10,46.0,45.0,48.78,49.88,50.33,45.1
192,2023,11,29.0,24.3,24.93,27.79,25.21,22.56
192,2023,12,26.0,29.9,26.27,26.92,27.87,27.53
193,2021,3,17.0,14.66,14.94,14.65,14.88,15.3
193,2021,4,21.0,16.44,15.74,14.63,14.85,15.05
193,2021,5,10.0,14.53,15.09,14.73,14.45,14.77
193,2021,6,64.0,58.91,59.48,56.44,60.99,61.84
193,2021,7,74.0,67.88,71.68,69.05,70.41,67.17
193,2021,8,62.0,67.95,69.18,63.43,69.98,66.04
193,2021,9,67.0,72.2,70.43,68.26,70.23,70.9
193,2021,10,40.0,45.15,41.74,43.21,40.88,43.61
193,2021,11,31.0,42.01,39.75,40.86,40.01,43.23
193,2021,12,20.0,19.19,16.92,17.37,14.91,17.61
193,2022,1,10.0,11.01,13.16,13.92,13.44,11.31
193,2022,2,5.0,7.04,8.75,9.75,8.77,8.36
193,2022,3,15.0,10.69,13.02,13.02,13.3,12.89
193,2022,4,19.0,18.31,17.33,14.63,15.92,16.74
193,2022,5,25.0,27.33,24.83,24.71,24.35,25.37
193,2022,6,38.0,34.8,32.09,31.42,31.97,35.52
193,2022,7,49.0,40.86,39.05,41.33,39.27,41.67
193,2022,8,53.0,51.02,49.52,49.63,50.65,50.75
193,2022,9,56.0,56.16,55.42,51.31,54.23,55.67
193,2022,10,20.0,20.42,23.06,22.25,23.17,22.45
193,2022,11,29.0,24.38,21.08,19.06,21.3,26.01
193,2022,12,24.0,27.25,24.39,29.32,25.66,24.57
193,2023,1,22.0,17.85,19.26,17.53,18.69,17.8
193,2023,2,18.0,14.05,15.6,16.7,16.45,14.85
193,2023,3,2.0,7.87,8.02,6.84,7.85,8.22
193,2023,4,10.0,9.05,10.36,10.55,11.84,12.52
193,2023,5,17.0,24.06,19.93,21.49,18.41,19.37
193,2023,6,55.0,52.16,53.27,50.88,52.33,53.61
193,2023,7,52.0,60.42,61.39,59.77,61.36,60.01
193,2023,8,57.0,56.08,55.41,55.58,55.74,56.47
193,2023,9,51.0,52.71,53.61,54.54,52.91,52.53
193,2023,10,45.0,41.09,39.3,40.74,40.98,42.15
193,2023,11,27.0,25.91,27.05,27.1,26.0,24.24
193,2023,12,18.0,21.32,20.52,19.15,18.46,19.18
194,2021,3,12.0,4.91,7.43,7.71,7.94,5.8
194,2021,4,22.0,22.08,21.77,23.0,21.08,20.14
194,2021,5,16.0,20.88,19.69,20.59,18.44,18.24
194,2021,6,67.0,59.49,60.57,58.3,60.43,61.54
194,2021,7,72.0,66.91,66.89,68.0,68.13,67.29
194,2021,8,66.0,64.31,63.25,62.07,63.02,63.6
194,2021,9,29.0,49.84,42.64,43.91,41.36,48.71
194,2021,10,20.0,29.78,22.97,29.66,23.39,27.02
194,2021,11,26.0,22.94,24.8,25.14,24.4,21.95
194,2021,12,12.0,12.55,12.13,14.97,11.4,10.03
194,2022,1,12.0,16.54,17.81,18.99,17.19,16.77
194,2022,2,21.0,16.05,16.17,15.96,16.05,16.53
194,2022,3,17.0,15.9,15.15,17.35,15.75,15.36
194,2022,4,15.0,22.37,23.5,21.88,22.44,23.03
194,2022,5,13.0,23.48,23.99,23.23,23.28,21.82
194,2022,6,39.0,43.52,46.61,47.76,47.35,43.01
194,2022,7,47.0,44.2,47.63,49.05,47.77,44.67
194,2022,8,60.0,54.34,52.26,51.42,52.71,54.47
194,2022,9,69.0,62.92,63.35,61.5,62.28,63.21
194,2022,10,37.0,36.93,37.66,39.67,37.83,39.82
194,2022,11,31.0,32.69,29.72,26.49,30.38,30.29
194,2022,12,15.0,16.3,14.87,18.11,15.62,14.24
194,2023,1,8.0,7.83,9.63,11.43,9.64,9.29
194,2023,2,10.0,11.67,10.55,11.39,10.26,13.34
194,2023,3,2.0,1.19,1.49,2.8,1.8,-0.23
194,2023,4,24.0,15.82,16.75,15.4,16.75,17.35
194,2023,5,20.0,20.04,21.73,24.1,21.09,17.49
194,2023,6,47.0,42.97,43.07,43.47,41.5,44.08
194,2023,7,52.0,52.84,55.94,53.87,55.19,54.16
194,2023,8,71.0,64.96,62.96,63.48,62.72,64.45
194,2023,9,66.0,58.74,57.14,54.42,57.06,59.67
194,2023,10,54.0,49.88,50.6,48.4,50.18,51.72
194,2023,11,37.0,35.94,36.24,37.8,37.73,37.28
194,2023,12,21.0,22.87,20.21,23.05,20.13,20.53
195,2021,3,21.0,20.43,18.71,14.82,18.16,18.32
195,2021,4,8.0,7.81,9.07,9.92,9.47,6.88
195,2021,5,11.0,14.7,16.87,15.72,16.73,16.23
195,2021,6,26.0,33.75,27.48,32.87,27.94,29.58
195,2021,7,57.0,54.04,57.22,56.1,57.46,54.45
195,2021,8,48.0,43.25,47.01,46.51,46.2,43.27
195,2021,9,54.0,60.44,59.64,58.02,59.29,58.78
195,2021,10,66.0,61.52,60.36,62.35,61.29,64.5
195,2021,11,53.0,44.05,47.54,45.98,48.3,48.02
195,2021,12,28.0,31.77,28.03,28.72,28.47,30.57
195,2022,1,5.0,14.92,15.27,14.29,14.4,15.93
195,2022,2,0.0,2.28,4.78,4.97,5.51,6.73
195,2022,3,4.0,9.17,9.64,12.02,10.05,6.6
195,2022,4,7.0,7.65,6.97,6.75,5.92,6.01
195,2022,5,16.0,13.02,11.75,11.22,12.27,12.59
195,2022,6,49.0,46.72,46.96,47.54,45.98,47.7
195,2022,7,54.0,51.08,50.95,51.47,51.23,51.3
195,2022,8,49.0,44.06,44.26,42.72,45.27,43.19
195,2022,9,43.0,45.55,43.37,42.28,45.25,46.9
195,2022,10,41.0,38.48,39.46,39.31,39.76,39.64
195,2022,11,34.0,28.38,26.9,25.02,26.74,28.88
195,2022,12,16.0,17.67,18.69,16.25,17.39,16.01
195,2023,1,16.0,10.17,12.34,11.32,12.34,12.92
195,2023,2,18.0,9.49,12.26,11.82,11.76,10.81
195,2023,3,19.0,19.44,19.13,18.01,18.66,18.87
195,2023,4,14.0,14.33,14.76,14.49,13.86,15.62
195,2023,5,20.0,22.41,22.15,21.88,22.05,22.28
195,2023,6,47.0,40.25,40.68,39.99,39.6,42.15
195,2023,7,53.0,53.33,54.62,53.25,55.28,53.73
195,2023,8,54.0,60.49,59.73,60.74,60.73,60.3
195,2023,9,57.0,56.71,54.86,55.83,55.15,55.43
195,2023,10,48.0,48.9,50.99,49.85,50.04,51.69
195,2023,11,24.0,28.72,29.85,26.46,29.73,29.36
195,2023,12,7.0,12.51,15.04,14.99,14.12,12.04
196,2021,3,33.0,26.1,25.31,25.51,24.13,22.05
196,2021,4,12.0,18.3,18.19,18.79,18.32,20.05
196,2021,5,20.0,25.28,22.99,22.76,23.05,24.36
196,2021,6,26.0,30.07,31.92,34.79,32.51,30.74
196,2021,7,56.0,50.79,51.46,51.36,50.28,48.42
196,2021,8,63.0,56.45,56.27,55.77,55.52,55.01
196,2021,9,56.0,60.0,59.26,61.17,59.71,57.79
196,2021,10,72.0,67.02,67.72,66.78,68.7,69.75
196,2021,11,36.0,36.48,37.61,37.61,37.84,37.94
196,2021,12,27.0,36.71,33.86,32.81,33.75,34.2
196,2022,1,10.0,12.13,14.2,14.62,13.65,12.38
196,2022,2,35.0,26.36,25.97,25.68,26.59,26.91
196,2022,3,9.0,5.32,7.11,8.14,6.86,5.23
196,2022,4,7.0,15.94,15.98,14.92,15.71,17.51
196,2022,5,20.0,18.5,17.25,16.95,18.68,16.41
196,2022,6,47.0,47.3,50.21,48.6,50.84,48.62
196,2022,7,42.0,41.31,45.07,43.11,45.98,41.35
196,2022,8,47.0,46.43,43.12,41.08,43.39,46.7
196,2022,9,64.0,61.08,60.66,62.09,61.79,60.07
196,2022,10,66.0,60.83,63.61,61.71,63.33,62.75
196,2022,11,37.0,38.84,41.99,41.85,41.34,42.11
196,2022,12,34.0,42.58,35.36,36.83,36.16,38.48
196,2023,1,16.0,8.68,10.51,12.49,9.91,10.6
196,2023,2,26.0,25.15,25.99,24.87,26.63,25.51
196,2023,3,17.0,13.63,13.43,16.99,14.27,14.39
196,2023,4,20.0,13.43,13.44,11.24,13.19,16.5
196,2023,5,22.0,14.56,14.03,14.21,14.6,15.72
196,2023,6,43.0,39.54,40.52,39.4,39.11,40.08
196,2023,7,47.0,46.65,50.3,46.38,48.0,47.85
196,2023,8,71.0,70.62,70.39,68.22,69.33,71.81
196,2023,9,57.0,58.27,58.34,59.96,58.87,58.65
196,2023,10,40.0,43.28,39.45,43.44,40.1,41.42
196,2023,11,42.0,32.87,37.74,39.51,39.09,36.58
196,2023,12,27.0,27.69,26.63,30.38,28.35,28.29
197,2021,3,16.0,17.74,17.72,15.65,17.57,18.88
197,2021,4,18.0,12.84,14.06,13.23,13.56,11.69
197,2021,5,55.0,38.55,36.2,30.66,35.82,40.41
197,2021,6,49.0,52.54,53.75,49.62,53.54,52.54
197,2021,7,56.0,66.81,65.75,64.92,67.25,67.85
197,2021,8,45.0,46.65,44.25,49.03,43.93,44.51
197,2021,9,32.0,43.63,37.76,42.9,39.46,37.8
197,2021,10,29.0,33.73,30.13,34.69,29.86,30.5
197,2021,11,46.0,26.0,23.29,27.28,24.29,26.64
197,2021,12,15.0,19.24,20.41,24.69,21.68,19.63
197,2022,1,4.0,9.99,9.83,9.22,9.9,13.87
197,2022,2,2.0,3.88,5.97,5.24,7.8,7.06
197,2022,3,0.0,-0.66,0.61,2.63,1.27,-1.23
197,2022,4,19.0,9.16,7.26,8.66,8.01,9.04
197,2022,5,0.0,6.03,5.37,9.22,6.75,4.12
197,2022,6,40.0,37.53,36.1,32.5,34.58,38.46
197,2022,7,58.0,52.48,57.4,56.54,58.88,56.15
197,2022,8,47.0,48.9,47.96,48.62,48.47,48.09
197,2022,9,73.0,80.63,66.53,68.38,66.28,78.43
197,2022,10,48.0,46.01,50.05,52.93,50.54,48.36
197,2022,11,38.0,41.81,41.88,40.45,42.75,43.35
197,2022,12,24.0,25.36,22.27,23.67,23.15,22.88
197,2023,1,5.0,4.21,9.06,9.17,9.06,5.13
197,2023,2,16.0,21.61,22.46,22.71,21.54,21.89
197,2023,3,32.0,23.41,23.1,21.05,23.29,22.35
197,2023,4,21.0,24.64,23.87,25.36,24.03,23.54
197,2023,5,15.0,20.18,19.48,21.29,21.61,23.74
197,2023,6,65.0,61.4,63.9,62.89,63.56,64.86
197,2023,7,60.0,55.81,57.12,58.7,57.88,53.76
197,2023,8,63.0,66.49,62.52,60.42,60.84,65.97
197,2023,9,64.0,57.73,56.54,54.71,55.66,58.1
197,2023,10,29.0,33.91,33.07,36.93,33.39,34.85
197,2023,11,45.0,44.73,42.84,44.62,43.89,40.93
197,2023,12,33.0,33.99,31.85,31.74,30.88,33.2
198,2021,3,21.0,21.09,20.69,21.77,20.97,19.62
198,2021,4,17.0,15.29,15.98,15.22,15.17,15.13
198,2021,5,32.0,31.04,30.17,29.06,30.03,29.67
198,2021,6,36.0,42.97,36.75,41.5,36.79,43.0
198,2021,7,53.0,56.55,59.78,55.55,58.98,56.59
198,2021,8,63.0,61.73,65.87,63.92,65.09,62.55
198,2021,9,48.0,60.92,57.1,62.95,54.48,60.32
198,2021,10,70.0,62.84,65.26,59.79,63.76,66.42
198,2021,11,39.0,38.22,41.01,42.34,39.72,39.31
198,2021,12,23.0,27.82,23.24,23.91,25.38,25.03
198,2022,1,33.0,30.06,30.61,29.96,30.48,29.23
198,2022,2,23.0,19.26,20.52,21.45,20.02,19.41
198,2022,3,22.0,27.58,27.3,27.77,27.25,26.27
198,2022,4,29.0,20.98,21.85,20.09,21.21,22.88
198,2022,5,23.0,27.26,24.26,25.1,24.86,24.67
198,2022,6,70.0,73.32,72.19,69.46,71.11,79.42
198,2022,7,76.0,73.36,77.22,72.93,75.92,74.08
198,2022,8,50.0,55.66,55.35,53.01,54.91,54.92
198,2022,9,38.0,46.92,39.77,43.81,40.37,43.97
198,2022,10,63.0,58.25,60.4,63.04,60.46,60.59
198,2022,11,64.0,47.84,52.34,51.75,49.51,50.7
198,2022,12,19.0,25.66,20.9,20.81,21.75,24.6
198,2023,1,17.0,17.79,17.41,15.88,17.32,20.39
198,2023,2,20.0,19.84,21.32,23.26,21.39,19.53
198,2023,3,30.0,29.76,27.13,27.76,28.44,29.95
198,2023,4,9.0,9.59,9.62,10.79,9.51,8.78
198,2023,5,31.0,39.04,33.72,32.17,33.56,36.95
198,2023,6,44.0,43.62,45.48,49.69,47.4,43.79
198,2023,7,63.0,55.29,56.18,54.7,55.7,54.87
198,2023,8,43.0,49.3,49.62,50.2,50.09,49.35
198,2023,9,56.0,51.3,47.94,47.11,48.81,48.9
198,2023,10,54.0,51.85,54.55,54.03,53.31,54.84
198,2023,11,33.0,36.68,35.1,39.74,36.63,36.82
198,2023,12,29.0,29.95,26.71,29.44,26.51,28.11
